host	logname	time	method	url	response	bytes	referer	useragent
202.6.90.68	-	804584911	GET	/misc/showcase/personal_edition/images/milan_banner.gif	404	0		
ra32.curtin.edu.au	-	804584913	GET	/htbin/cdt_clock.pl	200	543		
ip044.phx.primenet.com	-	804584920	GET	/shuttle/countdown/	200	3985		
ra32.curtin.edu.au	-	804584924	GET	/shuttle/countdown/liftoff.html	304	0		
202.33.84.251	-	804584929	GET	/statistics/statistics.html	200	2735		
202.33.84.251	-	804584931	GET	/statistics/images/getstats_big.gif	200	6777		
202.33.84.251	-	804584931	GET	/statistics/images/statsm.gif	200	3651		
202.33.84.251	-	804584934	GET	/icon/new01.gif	200	1016		
slip-d8.rdrop.com	-	804584940	GET	/shuttle/missions/sts-71/images/KSC-95EC-0613.gif	200	45970		
ad08-043.compuserve.com	-	804584942	GET	/shuttle/missions/sts-71/movies/sts-71-launch-2.mpg	200	81920		
ad08-043.compuserve.com	-	804584942	GET	/shuttle/countdown/video/livevideo.gif	200	49040		
ad08-043.compuserve.com	-	804584943	GET	/shuttle/missions/sts-71/movies/sts-71-mir-dock.mpg	200	253952		
www-d3.proxy.aol.com	-	804584945	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	13469		
mailbox6.fv.ccc.cccd.edu	-	804584954	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
200.10.225.49	-	804584957	GET	/shuttle/missions/sts-67/images/KSC-95EC-0394.gif	200	87377		
www-d3.proxy.aol.com	-	804584958	GET	/images/KSC-logosmall.gif	200	1204		
actcom.co.il	-	804584959	GET	/history/apollo/images/footprint.gif	200	40960		
www-d3.proxy.aol.com	-	804584959	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5026		
burger.letters.com	-	804584962	GET	/shuttle/countdown/liftoff.html	304	0		
burger.letters.com	-	804584963	GET	/images/NASA-logosmall.gif	304	0		
mailbox6.fv.ccc.cccd.edu	-	804584970	GET	/facilities/lc39a.html	200	7008		
burger.letters.com	-	804584973	GET	/shuttle/countdown/video/livevideo.gif	200	63581		
corp-uu.infoseek.com	-	804584979	GET	/whats-new.html	200	17314		
kauai-6.u.aloha.net	-	804584989	GET	/shuttle/countdown/	200	3985		
kauai-6.u.aloha.net	-	804584994	GET	/shuttle/countdown/count.gif	200	40310		
kauai-6.u.aloha.net	-	804584995	GET	/images/NASA-logosmall.gif	200	786		
channelzero.hip.berkeley.edu	-	804584996	GET	/shuttle/technology/images/srb_mod_compare_6-small.gif	200	28219		
channelzero.hip.berkeley.edu	-	804584996	GET	/shuttle/technology/images/srb_mod_compare_1-small.gif	200	36902		
actcom.co.il	-	804584997	GET	/history/apollo/images/footprint.gif	200	67171		
kauai-6.u.aloha.net	-	804584998	GET	/images/KSC-logosmall.gif	200	1204		
channelzero.hip.berkeley.edu	-	804585016	GET	/shuttle/technology/images/srb_mod_compare_3-small.gif	200	49152		
202.33.84.251	-	804585019	GET	/facilities/tour.html	200	3723		
dyn-309.direct.ca	-	804585020	GET	/history/history.html	200	1502		
nbdyn51.dip.csuchico.edu	-	804585021	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.jpg	200	45966		
dyn-309.direct.ca	-	804585022	GET	/history/apollo/images/apollo-small.gif	200	9630		
dyn-309.direct.ca	-	804585022	GET	/images/NASA-logosmall.gif	200	786		
dyn-309.direct.ca	-	804585022	GET	/images/KSC-logosmall.gif	200	1204		
202.33.84.251	-	804585025	GET	/images/kscmap-small.gif	200	39017		
whiteoaks.com	-	804585025	GET	/history/apollo/apollo-13/images/70HC467.GIF	200	159813		
192.36.3.103	-	804585026	GET	/shuttle/missions/sts-71/sts-71-day-02-highlights.html	200	4722		
dallas15.dfw.net	-	804585031	GET	/history/apollo/apollo-13/images/70HC323.GIF	200	154223		
mailbox6.fv.ccc.cccd.edu	-	804585041	GET	/images/dual-pad.gif	200	141308		
kauai-6.u.aloha.net	-	804585056	GET	/cgi-bin/imagemap/countdown?93,173	302	110		
dyn-309.direct.ca	-	804585056	GET	/history/apollo/apollo.html	200	3258		
nbdyn51.dip.csuchico.edu	-	804585057	GET	/shuttle/countdown/	200	3985		
kauai-6.u.aloha.net	-	804585057	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
dyn-309.direct.ca	-	804585058	GET	/history/apollo/images/footprint-small.gif	200	18149		
dyn-309.direct.ca	-	804585059	GET	/images/ksclogosmall.gif	200	3635		
dyn-309.direct.ca	-	804585059	GET	/history/apollo/images/apollo-logo.gif	200	3047		
piweba3y.prodigy.com	-	804585062	GET	/ksc.html	200	7074		
slip-d8.rdrop.com	-	804585063	GET	/shuttle/missions/sts-71/images/KSC-95EC-0589.jpg	200	64427		
nbdyn51.dip.csuchico.edu	-	804585071	GET	/shuttle/missions/sts-71/movies/movies.html	200	3092		
192.36.3.103	-	804585082	GET	/shuttle/missions/sts-71/sts-71-day-01-highlights.html	200	2722		
ra32.curtin.edu.au	-	804585092	GET	/shuttle/missions/sts-71/movies/sts-71-launch-2.mpg	200	155648		
piweba3y.prodigy.com	-	804585097	GET	/images/ksclogo-medium.gif	200	5866		
e10.iea.com	-	804585097	GET	/shuttle/countdown/liftoff.html	200	4538		
e10.iea.com	-	804585100	GET	/images/NASA-logosmall.gif	200	786		
kauai-6.u.aloha.net	-	804585102	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.gif	200	64939		
nbdyn51.dip.csuchico.edu	-	804585114	GET	/elv/elvpage.htm	200	7890		
piweba3y.prodigy.com	-	804585114	GET	/images/NASA-logosmall.gif	200	786		
e10.iea.com	-	804585115	GET	/shuttle/countdown/video/livevideo.gif	200	65044		
seanvl.dial-up.bdt.com	-	804585119	GET	/software/winvn/winvn.html	200	9867		
seanvl.dial-up.bdt.com	-	804585120	GET	/software/winvn/winvn.gif	200	25218		
seanvl.dial-up.bdt.com	-	804585121	GET	/images/construct.gif	200	1414		
seanvl.dial-up.bdt.com	-	804585121	GET	/software/winvn/bluemarb.gif	200	4441		
piweba3y.prodigy.com	-	804585121	GET	/images/MOSAIC-logosmall.gif	200	363		
seanvl.dial-up.bdt.com	-	804585125	GET	/software/winvn/wvsmall.gif	200	13372		
piweba3y.prodigy.com	-	804585126	GET	/images/USA-logosmall.gif	200	234		
dyn-309.direct.ca	-	804585126	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
seanvl.dial-up.bdt.com	-	804585126	GET	/images/KSC-logosmall.gif	200	1204		
corp-uu.infoseek.com	-	804585127	GET	/shuttle/technology/sts-newsref/sts_overview.html	200	209905		
seanvl.dial-up.bdt.com	-	804585127	GET	/images/MOSAIC-logosmall.gif	200	363		
dyn-309.direct.ca	-	804585128	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
piweba3y.prodigy.com	-	804585130	GET	/images/WORLD-logosmall.gif	200	669		
seanvl.dial-up.bdt.com	-	804585134	GET	/images/USA-logosmall.gif	200	234		
seanvl.dial-up.bdt.com	-	804585134	GET	/images/WORLD-logosmall.gif	200	669		
dallas15.dfw.net	-	804585136	GET	/history/apollo/apollo-13/images/index.gif	200	99942		
piweba3y.prodigy.com	-	804585138	GET	/images/ksclogo-medium.gif	200	5866		
dyn-309.direct.ca	-	804585141	GET	/history/apollo/images/footprint-logo.gif	200	4209		
dnet056.sat.texas.net	-	804585146	GET	/shuttle/countdown/	200	3985		
dnet056.sat.texas.net	-	804585148	GET	/images/NASA-logosmall.gif	200	786		
dnet056.sat.texas.net	-	804585149	GET	/images/KSC-logosmall.gif	200	1204		
dnet056.sat.texas.net	-	804585149	GET	/shuttle/countdown/count.gif	200	40310		
kauai-6.u.aloha.net	-	804585152	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
dyn-309.direct.ca	-	804585158	GET	/facilities/lc39a.html	200	7008		
mrbill.vip.best.com	-	804585160	GET	/	200	7074		
dyn-309.direct.ca	-	804585160	GET	/images/lc39a-logo.gif	200	13116		
slip-d8.rdrop.com	-	804585161	GET	/shuttle/countdown/	200	3985		
mrbill.vip.best.com	-	804585164	GET	/images/ksclogo-medium.gif	200	5866		
mrbill.vip.best.com	-	804585164	GET	/images/NASA-logosmall.gif	200	786		
dyn-309.direct.ca	-	804585164	GET	/images/kscmap-tiny.gif	200	2537		
mrbill.vip.best.com	-	804585164	GET	/images/MOSAIC-logosmall.gif	200	363		
nbdyn51.dip.csuchico.edu	-	804585164	GET	/elv/movie.htm	200	698		
mrbill.vip.best.com	-	804585165	GET	/images/USA-logosmall.gif	200	234		
slip-d8.rdrop.com	-	804585166	GET	/count.gif	404	0		
mrbill.vip.best.com	-	804585169	GET	/images/WORLD-logosmall.gif	200	669		
slip-d8.rdrop.com	-	804585173	GET	/images/KSC-logosmall.gif	200	1204		
192.36.3.103	-	804585173	GET	/shuttle/missions/100th.html	200	32303		
daystar.remote.ualberta.ca	-	804585194	GET	/software/winvn/winvn.html	200	9867		
slip-d8.rdrop.com	-	804585202	GET	/shuttle/countdown/liftoff.html	200	4538		
kauai-6.u.aloha.net	-	804585204	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.gif	200	31631		
mrbill.vip.best.com	-	804585211	GET	/whats-new.html	200	17314		
mrbill.vip.best.com	-	804585212	GET	/images/whatsnew.gif	200	651		
mrbill.vip.best.com	-	804585219	GET	/images/KSC-logosmall.gif	200	1204		
gea5.lif.icnet.uk	-	804585228	GET	/shuttle/countdown/	200	3985		
gea5.lif.icnet.uk	-	804585229	GET	/images/KSC-logosmall.gif	200	1204		
gea5.lif.icnet.uk	-	804585229	GET	/images/NASA-logosmall.gif	200	786		
gea5.lif.icnet.uk	-	804585230	GET	/shuttle/countdown/count.gif	200	40310		
dyn-309.direct.ca	-	804585233	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
202.33.84.230	-	804585234	GET	/mdss/MDSS.html	200	2727		
202.33.84.230	-	804585236	GET	/mdss/s_md-2.gif	200	15528		
202.33.84.230	-	804585237	GET	/mdss/station.gif	200	5878		
202.33.84.230	-	804585237	GET	/mdss/s_delta2.gif	200	4109		
202.33.84.230	-	804585238	GET	/mdss/dcy2.gif	200	5679		
ep.cis.csiro.au	-	804585239	GET	/cgi-bin/imagemap/countdown?160,278	302	77		
202.33.84.230	-	804585241	GET	/images/ksclogosmall.gif	200	3635		
202.33.84.230	-	804585242	GET	/icon/constr.gif	200	1087		
slip-d8.rdrop.com	-	804585244	GET	/shuttle/countdown/video/livevideo.gif	200	63942		
gea5.lif.icnet.uk	-	804585248	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
gea5.lif.icnet.uk	-	804585249	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
gea5.lif.icnet.uk	-	804585250	GET	/images/launch-logo.gif	200	1713		
ux10.hrz.uni-dortmund.de	-	804585251	GET	/htbin/cdt_main.pl	200	3214		
piweba3y.prodigy.com	-	804585254	GET	/shuttle/missions/sts-68/ksc-srl-image.html	200	1404		
mrbill.vip.best.com	-	804585255	GET	/ksc.html	200	7074		
dallas15.dfw.net	-	804585260	GET	/history/apollo/apollo-13/images/70HC467.GIF	200	159813		
194.20.34.31	-	804585265	GET	/shuttle/countdown/	200	3985		
piweba3y.prodigy.com	-	804585266	GET	/shuttle/missions/sts-68/images/ksc.gif	200	152676		
194.20.34.31	-	804585272	GET	/shuttle/countdown/count.gif	200	40310		
194.20.34.31	-	804585273	GET	/images/NASA-logosmall.gif	200	786		
194.20.34.31	-	804585273	GET	/images/KSC-logosmall.gif	200	1204		
corp-uu.infoseek.com	-	804585279	GET	/shuttle/technology/sts-newsref/sts-rcs.html	200	109358		
piweba3y.prodigy.com	-	804585280	GET	/shuttle/missions/sts-68/images/ksc-upclose.gif	200	86984		
river.biddeford.com	-	804585290	GET	/shuttle/countdown/liftoff.html	200	4538		
202.33.84.251	-	804585297	GET	/shuttle/countdown/	200	3985		
202.33.84.251	-	804585300	GET	/shuttle/countdown/count.gif	200	40310		
202.33.84.230	-	804585303	GET	/history/history.html	200	1502		
202.33.84.230	-	804585307	GET	/history/apollo/images/apollo-small.gif	200	9630		
194.20.34.31	-	804585315	GET	/cgi-bin/imagemap/countdown?106,175	302	110		
194.20.34.31	-	804585318	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
burger.letters.com	-	804585323	GET	/shuttle/countdown/liftoff.html	304	0		
mailbox6.fv.ccc.cccd.edu	-	804585323	GET	/images/rss.gif	200	283389		
burger.letters.com	-	804585324	GET	/images/NASA-logosmall.gif	304	0		
burger.letters.com	-	804585331	GET	/shuttle/countdown/video/livevideo.gif	200	52792		
whiteoaks.com	-	804585341	GET	/history/apollo/apollo-13/images/70HC496.GIF	200	204859		
204.156.22.13	-	804585352	HEAD	/history/history.html	200	0		
ts900-403.singnet.com.sg	-	804585355	GET	/shuttle/countdown/	200	3985		
ts900-403.singnet.com.sg	-	804585360	GET	/shuttle/countdown/count.gif	200	40310		
atlantis104.stanford.edu	-	804585367	GET	/history/history.html	200	1502		
atlantis104.stanford.edu	-	804585371	GET	/history/apollo/images/apollo-small.gif	200	9630		
mrbill.vip.best.com	-	804585371	GET	/htbin/wais.pl	200	308		
atlantis104.stanford.edu	-	804585375	GET	/images/NASA-logosmall.gif	200	786		
atlantis104.stanford.edu	-	804585377	GET	/images/KSC-logosmall.gif	200	1204		
202.33.84.251	-	804585379	GET	/biomed/intro.html	200	772		
atlantis104.stanford.edu	-	804585379	GET	/history/apollo/apollo.html	200	3258		
line1.pro.net	-	804585380	GET	/shuttle/countdown/	200	3985		
line1.pro.net	-	804585383	GET	/shuttle/countdown/count.gif	200	40310		
line1.pro.net	-	804585383	GET	/images/NASA-logosmall.gif	200	786		
line1.pro.net	-	804585383	GET	/images/KSC-logosmall.gif	200	1204		
atlantis104.stanford.edu	-	804585386	GET	/history/apollo/images/footprint-small.gif	200	18149		
clsmppp2.epix.net	-	804585386	GET	/shuttle/countdown/	200	3985		
202.33.84.251	-	804585386	GET	/biomed/gif/aerpcfinmed.gif	200	59846		
ts900-403.singnet.com.sg	-	804585390	GET	/images/NASA-logosmall.gif	200	786		
encomix.es	-	804585390	GET	/history/apollo/apollo-11/apollo-11-patch-small.gif	200	11175		
clsmppp2.epix.net	-	804585391	GET	/shuttle/countdown/count.gif	200	40310		
atlantis104.stanford.edu	-	804585392	GET	/history/apollo/apollo-16/apollo-16.html	200	2668		
ts900-403.singnet.com.sg	-	804585392	GET	/cgi-bin/imagemap/countdown?373,271	302	68		
encomix.es	-	804585394	GET	/history/apollo/apollo-11/apollo-11.html	200	41397		
atlantis104.stanford.edu	-	804585395	GET	/history/apollo/apollo-16/apollo-16-patch-small.gif	200	14897		
atlantis104.stanford.edu	-	804585397	GET	/images/ksclogosmall.gif	200	3635		
atlantis104.stanford.edu	-	804585400	GET	/history/apollo/images/footprint-logo.gif	200	4209		
alyssa.prodigy.com	-	804585407	GET	/	200	7074		
mrbill.vip.best.com	-	804585411	GET	/htbin/wais.pl?Win+Vn	200	6040		
line1.pro.net	-	804585415	GET	/cgi-bin/imagemap/countdown?104,178	302	110		
atlantis104.stanford.edu	-	804585416	GET	/shuttle/missions/missions.html	200	8677		
line1.pro.net	-	804585416	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
alyssa.prodigy.com	-	804585416	GET	/images/ksclogo-medium.gif	200	5866		
ip065.phx.primenet.com	-	804585417	GET	/shuttle/technology/images/srb_16-small.gif	200	42732		
clsmppp2.epix.net	-	804585422	GET	/images/NASA-logosmall.gif	200	786		
atlantis104.stanford.edu	-	804585422	GET	/images/launchmedium.gif	200	11853		
alyssa.prodigy.com	-	804585424	GET	/images/NASA-logosmall.gif	200	786		
atlantis104.stanford.edu	-	804585424	GET	/shuttle/missions/sts-1/mission-sts-1.html	200	8149		
clsmppp2.epix.net	-	804585424	GET	/images/KSC-logosmall.gif	200	1204		
slip-d8.rdrop.com	-	804585426	GET	/shuttle/technology/images/srb_16-small.gif	200	42732		
alyssa.prodigy.com	-	804585426	GET	/images/MOSAIC-logosmall.gif	304	0		
atlantis104.stanford.edu	-	804585428	GET	/shuttle/missions/sts-1/sts-1-patch-small.gif	200	14176		
alyssa.prodigy.com	-	804585428	GET	/images/USA-logosmall.gif	200	234		
apollo.es.co.nz	-	804585429	GET	/shuttle/countdown/liftoff.html	200	4538		
alyssa.prodigy.com	-	804585430	GET	/images/WORLD-logosmall.gif	304	0		
194.20.34.31	-	804585431	GET	/shuttle/missions/sts-71/images/KSC-95EC-0443.jpg	200	115599		
atlantis104.stanford.edu	-	804585433	GET	/images/launch-logo.gif	200	1713		
slmel1p21.ozemail.com.au	-	804585433	GET	/ksc.html	200	7074		
alyssa.prodigy.com	-	804585435	GET	/shuttle/countdown/	200	3985		
slmel1p21.ozemail.com.au	-	804585437	GET	/images/ksclogo-medium.gif	200	5866		
apollo.es.co.nz	-	804585440	GET	/images/NASA-logosmall.gif	200	786		
alyssa.prodigy.com	-	804585441	GET	/shuttle/countdown/count.gif	200	40310		
atlantis104.stanford.edu	-	804585447	GET	/shuttle/missions/sts-2/mission-sts-2.html	200	7746		
slmel1p21.ozemail.com.au	-	804585447	GET	/images/NASA-logosmall.gif	200	786		
202.33.84.230	-	804585448	GET	/biomed/intro.html	200	772		
slmel1p21.ozemail.com.au	-	804585450	GET	/images/USA-logosmall.gif	200	234		
atlantis104.stanford.edu	-	804585451	GET	/shuttle/missions/sts-2/sts-2-patch-small.gif	200	9851		
slmel1p21.ozemail.com.au	-	804585453	GET	/images/MOSAIC-logosmall.gif	200	363		
202.33.84.230	-	804585455	GET	/biomed/gif/aerpcfinmed.gif	200	59846		
line1.pro.net	-	804585455	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.jpg	200	84494		
slmel1p21.ozemail.com.au	-	804585455	GET	/images/WORLD-logosmall.gif	200	669		
202.33.84.251	-	804585461	GET	/://spacelink.msfc.nasa.gov	404	0		
atlantis104.stanford.edu	-	804585463	GET	/persons/astronauts/u-to-z/YoungJW.txt	200	7114		
clsmppp2.epix.net	-	804585464	GET	/htbin/cdt_main.pl	200	3214		
encomix.es	-	804585465	GET	/images/ksclogosmall.gif	200	3635		
encomix.es	-	804585465	GET	/history/apollo/images/footprint-logo.gif	200	4209		
info.tuwien.ac.at	-	804585471	GET	/history/apollo/apollo.html	200	3258		
202.33.84.230	-	804585473	GET	/biomed/env.html	200	3391		
dd07-013.compuserve.com	-	804585477	GET	/ksc.html	200	7074		
202.33.84.230	-	804585480	GET	/biomed/wwwicons/construction.gif	200	291		
202.33.84.230	-	804585480	GET	/biomed/history/gif/historyfinsmall.gif	200	2250		
202.33.84.230	-	804585480	GET	/biomed/wwwicons/warning.gif	200	220		
info.tuwien.ac.at	-	804585482	GET	/shuttle/missions/missions.html	200	8677		
202.33.84.230	-	804585483	GET	/biomed/threat/gif/cstpcfinsmall.gif	200	4053		
202.33.84.230	-	804585483	GET	/biomed/soils/gif/soilrsmall.gif	200	1705		
pfizergate.pfizer.com	-	804585483	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
ts91p4.netvision.net.il	-	804585485	GET	/shuttle/countdown/	200	3985		
202.33.84.230	-	804585490	GET	/biomed/threat/gif/eag2finsmall2.gif	200	3225		
koala.melbpc.org.au	-	804585490	GET	/shuttle/missions/missions.html	200	8677		
202.33.84.230	-	804585490	GET	/biomed/wetlands/gif/tballfinsmall.gif	200	5899		
dd07-013.compuserve.com	-	804585491	GET	/images/ksclogo-medium.gif	200	5866		
202.33.84.230	-	804585492	GET	/biomed/groundwater/gif/rechargrsmall.gif	200	1154		
koala.melbpc.org.au	-	804585493	GET	/images/launchmedium.gif	200	11853		
alyssa.prodigy.com	-	804585493	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
ts91p4.netvision.net.il	-	804585496	GET	/shuttle/countdown/count.gif	200	40310		
202.33.84.230	-	804585498	GET	/biomed/climate/gif/tornado.gif	200	10205		
202.33.84.230	-	804585498	GET	/biomed/climate/gif/pam1finsmall.gif	200	4938		
202.33.84.230	-	804585499	GET	/biomed/watqual/gif/hydrolabsmall.gif	200	6986		
dd07-013.compuserve.com	-	804585499	GET	/images/NASA-logosmall.gif	200	786		
dd07-013.compuserve.com	-	804585503	GET	/images/MOSAIC-logosmall.gif	200	363		
dd07-013.compuserve.com	-	804585505	GET	/images/USA-logosmall.gif	200	234		
202.33.84.230	-	804585507	GET	/biomed/fire/gif/fire1small.gif	200	7969		
202.33.84.230	-	804585507	GET	/biomed/gif/book.gif	200	424		
202.33.84.230	-	804585507	GET	/biomed/wwwicons/yellow.gif	200	334		
ts91p4.netvision.net.il	-	804585509	GET	/shuttle/countdown/count.gif	200	40310		
202.33.84.230	-	804585509	GET	/biomed/lan/lanmed2.gif	200	141166		
ad08-028.compuserve.com	-	804585510	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
dd07-013.compuserve.com	-	804585510	GET	/images/WORLD-logosmall.gif	200	669		
202.33.84.230	-	804585510	GET	/biomed/wwwicons/blue.gif	200	334		
apollo.es.co.nz	-	804585511	GET	/shuttle/countdown/video/livevideo.gif	200	57344		
whiteoaks.com	-	804585517	GET	/history/apollo/apollo-13/images/70HC507.GIF	200	128894		
pfizergate.pfizer.com	-	804585524	GET	/shuttle/missions/sts-71/images/index71.gif	200	235862		
pm1-17.skypoint.net	-	804585527	GET	/history/apollo/apollo-11/apollo-11-patch-small.gif	200	11175		
casino.edl.ei.hosei.ac.jp	-	804585529	GET	/	200	7074		
pm1-17.skypoint.net	-	804585529	GET	/history/apollo/apollo-11/apollo-11.html	200	41397		
pc106.lbs.cnrs-gif.fr	-	804585529	GET	/shuttle/countdown/countdown.html	200	3985		
tty15-08.swipnet.se	-	804585529	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
pc106.lbs.cnrs-gif.fr	-	804585530	GET	/images/NASA-logosmall.gif	200	786		
pc106.lbs.cnrs-gif.fr	-	804585530	GET	/images/KSC-logosmall.gif	200	1204		
pc106.lbs.cnrs-gif.fr	-	804585530	GET	/shuttle/countdown/count.gif	200	40310		
actcom.co.il	-	804585533	GET	/history/apollo/images/footprint.gif	200	49152		
ep.cis.csiro.au	-	804585535	GET	/shuttle/technology/images/sts_spec_6-small.gif	200	47145		
atlantis104.stanford.edu	-	804585535	GET	/shuttle/missions/sts-3/mission-sts-3.html	200	6802		
casino.edl.ei.hosei.ac.jp	-	804585535	GET	/images/ksclogo-medium.gif	200	5866		
casino.edl.ei.hosei.ac.jp	-	804585540	GET	/images/NASA-logosmall.gif	200	786		
atlantis104.stanford.edu	-	804585540	GET	/shuttle/missions/sts-3/sts-3-patch-small.gif	200	12562		
casino.edl.ei.hosei.ac.jp	-	804585542	GET	/images/MOSAIC-logosmall.gif	200	363		
encomix.es	-	804585543	GET	/history/apollo/apollo.html	200	3258		
